Latitude,Longitude,UTC,Parameter,Unit,AQI,Category
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
33.830586,-117.938509,2024-04-16T18:00,PM10,UG/M3,27,1
34.1439,-117.8508,2024-04-16T18:00,PM2.5,UG/M3,32,1
34.1439,-117.8508,2024-04-16T18:00,PM10,UG/M3,12,1
34.21017,-118.87051,2024-04-16T18:00,PM2.5,UG/M3,10,1
34.40428,-118.80998,2024-04-16T18:00,PM2.5,UG/M3,2,1
34.27632,-118.68369,2024-04-16T18:00,PM2.5,UG/M3,13,1
34.27632,-118.68369,2024-04-16T18:00,PM10,UG/M3,5,1
34.1992,-118.5331,2024-04-16T18:00,PM2.5,UG/M3,18,1
34.3833,-118.5283,2024-04-16T18:00,PM2.5,UG/M3,37,1
34.181977,-118.363036,2024-04-16T18:00,PM2.5,UG/M3,42,1
34.066429,-118.226755,2024-04-16T18:00,PM2.5,UG/M3,55,2
34.066429,-118.226755,2024-04-16T18:00,PM10,UG/M3,19,1
33.9014,-118.205,2024-04-16T18:00,PM2.5,UG/M3,61,2
34.7254,-118.1786,2024-04-16T18:00,PM2.5,UG/M3,12,1
34.7254,-118.1786,2024-04-16T18:00,PM10,UG/M3,11,1
33.793713,-118.171019,2024-04-16T18:00,PM2.5,UG/M3,45,1
33.793713,-118.171019,2024-04-16T18:00,PM10,UG/M3,23,1
33.830586,-117.938509,2024-04-16T18:00,PM2.5,UG/M3,57,2
